index,fate_excluding_DCs,fate_excluding_Ery_1,fate_excluding_HSC_1,fate_excluding_Mono_1,fate_excluding_Precursors,fate_excluding_HSC_2,fate_excluding_Mono_2,fate_excluding_Ery_2
Run5_200426638723356,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2,Ery_2
Run5_200441237006260,Mega,Mega,Mega,Mega,Mega,Mega,Mega,Mega
Run5_200511149434739,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200511163913966,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200511176535331,Mono_1,Mono_1,Mono_1,Mono_2,Mono_2,Mono_1,Mono_1,Mono_2
Run5_200561495296221,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200561496017316,DCs,DCs,Ery_1,DCs,Mono_1,DCs,Mega,DCs
Run5_200561508334381,DCs,DCs,DCs,Mega,Mega,DCs,DCs,DCs
Run5_200562850817902,Ery_2,Precursors,DCs,DCs,Mega,DCs,Mono_2,DCs
Run5_200562869747052,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_200562869754139,DCs,DCs,DCs,DCs,Mono_1,HSC_2,DCs,DCs
Run5_200563762588470,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200563777006316,DCs,DCs,DCs,DCs,Precursors,DCs,DCs,DCs
Run5_200563777820891,Mono_2,DCs,DCs,DCs,Mono_1,DCs,Mono_2,Mono_1
Run5_200563789618086,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200563790108580,DCs,DCs,Ery_2,DCs,Precursors,Ery_1,Mono_1,Mono_1
Run5_200563808655086,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200570473920429,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200570487827230,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200570487880094,Mono_1,DCs,DCs,DCs,DCs,Mega,DCs,DCs
Run5_200570488606108,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200570488646053,Ery_2,Mono_1,Mega,Ery_2,Ery_2,Mega,Ery_2,Ery_1
Run5_200899038505189,DCs,Mono_1,DCs,DCs,Mono_2,DCs,Mono_1,DCs
Run5_200899038762718,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_200899053381483,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_200899084540659,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,Mono_1
Run5_200922527123811,Mono_2,DCs,Mono_1,Mega,Ery_1,DCs,DCs,DCs
Run5_200922554386355,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1,Mega
Run5_200922572643100,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200922572711788,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200967489969571,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200967503928220,HSC_2,Mega,Mono_1,DCs,Mono_1,DCs,DCs,Mono_1
Run5_200967504644451,DCs,DCs,DCs,DCs,Mono_2,DCs,DCs,DCs
Run5_200967516810099,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200967535614891,DCs,DCs,Ery_2,DCs,Mega,DCs,Mega,Mono_2
Run5_200967535908581,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200974065847708,Ery_1,Mega,Mono_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_200974065851685,Mono_2,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200974066211548,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_200974066629923,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200974093211372,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_200974093630683,DCs,DCs,Ery_1,Mega,Mega,DCs,Mega,Mega
Run5_200974094001899,Mono_2,DCs,Mono_1,DCs,Mono_1,Mono_1,DCs,DCs
Run5_200974112769947,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_200983461182197,Ery_1,DCs,Ery_2,DCs,Ery_2,Ery_1,DCs,DCs
Run5_200983461354228,Mono_1,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_2
Run5_200983461448566,Ery_2,Ery_1,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_200983476648171,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200983488453860,DCs,DCs,Mono_1,DCs,DCs,DCs,DCs,Mono_1
Run5_200983488678189,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200983488685803,HSC_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200983489137396,DCs,DCs,Ery_1,DCs,DCs,DCs,DCs,DCs
Run5_200994213514596,Mono_1,Mono_2,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_200994213517100,DCs,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_200994214004980,Mega,DCs,Ery_2,Ery_2,Mega,Mega,Ery_2,Ery_1
Run5_200994225872100,Ery_1,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1,Ery_1
Run5_200994225875828,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_200994226137971,Mono_2,Mono_1,DCs,DCs,Mega,Mono_1,DCs,Mono_2
Run5_200994226563507,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200994244704102,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_200994245499300,Mono_1,Mono_1,Ery_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201111639021342,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_201111639375261,Ery_1,Mega,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2,Ery_1
Run5_201111653694875,Ery_1,Mega,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_1
Run5_201111667133678,Ery_1,DCs,Ery_2,Mega,Mono_2,DCs,Mega,Mega
Run5_201111685519603,Mono_1,Mono_2,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201114457594284,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_201114457886061,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_201114458372382,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201114458372918,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_201114472856299,Mega,Mono_1,DCs,Mono_2,DCs,Ery_1,DCs,DCs
Run5_201114484915573,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_201114485475756,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_201114504346483,Mono_2,DCs,DCs,DCs,DCs,DCs,Mega,DCs
Run5_201465586202923,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_201474296139172,Mono_2,DCs,DCs,DCs,Mono_2,DCs,DCs,Mono_2
Run5_201474310323563,DCs,DCs,DCs,DCs,Mega,Mega,DCs,Mega
Run5_201474310552491,Mono_1,Mono_1,Mono_2,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201474323146659,Mono_2,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs
Run5_201523553266475,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_201523553528230,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201523554077029,DCs,DCs,DCs,DCs,Mono_2,DCs,DCs,DCs
Run5_201523568172390,Mono_2,DCs,DCs,DCs,DCs,Precursors,DCs,Mono_2
Run5_201523599367030,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201523599693555,Mono_2,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs
Run5_201523600189797,Mono_1,Mono_1,Ery_2,Ery_2,Ery_2,Mega,Ery_1,Ery_2
Run5_201585857575781,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_201585857775461,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_201585877204187,Mono_2,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_2
Run5_201595494283171,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_201595508942708,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_201595521984220,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201595540363172,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_201595540946284,Mono_1,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_201670656452333,Ery_2,Mega,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_1
Run5_201670670899627,Mono_2,DCs,DCs,DCs,Mono_1,Mono_1,DCs,DCs
Run5_201670683121501,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_201670683478364,Mono_2,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_201670683736803,Ery_2,DCs,Mono_1,DCs,Ery_2,Ery_2,Mega,DCs
Run5_201670702087004,Mono_2,DCs,Mono_2,DCs,DCs,DCs,Mono_1,DCs
Run5_201670702811876,Mono_1,Mono_2,Mono_1,DCs,Mono_2,Mono_1,Mono_2,Mono_1
Run5_204213425461038,Ery_2,Ery_1,Mega,Mega,Ery_2,Ery_1,Ery_2,Ery_2
Run5_204213426216284,HSC_2,DCs,DCs,DCs,Ery_1,DCs,DCs,DCs
Run5_204213426281884,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204213438008037,Mega,Mega,Mega,Mega,Mega,Mega,Mega,Mega
Run5_204224148683565,HSC_2,DCs,DCs,DCs,Mega,DCs,DCs,DCs
Run5_204224163363755,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204224175925091,DCs,Mono_1,DCs,DCs,Mono_2,Mono_1,DCs,Mono_2
Run5_204351789788515,DCs,Mono_1,DCs,DCs,DCs,DCs,Mono_2,DCs
Run5_204351804716918,Mega,Mega,Mega,Mega,Mega,Mega,Mega,Mega
Run5_204351816746854,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204351835396380,Mono_2,DCs,DCs,DCs,DCs,Precursors,DCs,Mono_2
Run5_204358246676324,Ery_2,Mega,Ery_1,Ery_2,Ery_1,Ery_2,Ery_2,Ery_1
Run5_204358278068645,Mono_2,DCs,Mega,DCs,Mono_1,Ery_2,Mega,DCs
Run5_204358278368691,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204358278630236,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204359574342501,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_204359601972971,Mono_2,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_204360528129333,DCs,Mega,DCs,DCs,DCs,Mega,Mega,DCs
Run5_204360528849317,Mono_2,DCs,DCs,DCs,Mega,DCs,DCs,DCs
Run5_204360541488995,Mono_2,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs
Run5_204360559574387,Mono_2,Mono_1,Mono_2,DCs,Mono_2,DCs,Mono_1,Mono_1
Run5_204360560303540,Mono_2,Mono_1,Mono_2,DCs,DCs,DCs,DCs,DCs
Run5_204403356874997,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_204403374963125,Ery_1,Ery_1,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2,Ery_1
Run5_204403375265523,Mono_1,Mono_1,Mono_2,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204427085868333,Mega,DCs,Mega,DCs,Ery_2,DCs,DCs,Mega
Run5_204427086120795,Ery_2,Mono_1,Ery_1,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2
Run5_204427100874467,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204427100907299,DCs,DCs,DCs,Mega,DCs,Ery_1,Mega,Mega
Run5_204427112859885,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204427113486245,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204427131742630,Ery_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1,Mega,DCs
Run5_204427132266334,Ery_1,DCs,Ery_2,Ery_2,Mega,Mega,DCs,Ery_2
Run5_204756739086062,Mono_1,Mono_1,DCs,DCs,Mono_1,DCs,Mono_2,DCs
Run5_204756751867293,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204756751890726,Mega,Mega,Mega,Ery_2,Mega,Mega,Ery_1,Mega
Run5_204756752198491,Mono_2,Mono_1,DCs,DCs,DCs,DCs,Mono_2,DCs
Run5_204756752226731,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204762108024540,Precursors,DCs,DCs,DCs,Mega,Ery_1,DCs,DCs
Run5_204762108320990,DCs,Mono_1,DCs,DCs,DCs,Mono_1,DCs,DCs
Run5_204762120407973,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204762120841651,Mono_2,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204762138950069,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204762139015596,Mono_1,DCs,Mega,DCs,Ery_1,Ery_1,DCs,Mega
Run5_204763032931571,DCs,Mega,DCs,DCs,Ery_2,DCs,Mono_1,Mono_1
Run5_204763047259555,DCs,DCs,Mono_1,DCs,Mega,DCs,Mega,Mono_1
Run5_204763047544750,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204763060399332,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_204765448584412,DCs,Mono_1,DCs,DCs,Mono_2,DCs,DCs,Mono_1
Run5_204765462948636,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_204765463206708,Mono_1,Mono_1,Mono_2,DCs,Mono_1,Mono_1,Mono_1,Mono_2
Run5_204765463239452,Mono_1,Mono_1,Mono_1,Mono_2,Mono_2,Mono_1,Mono_1,Mono_1
Run5_204765475519403,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204765476120301,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_204765476338910,Mono_2,DCs,Mono_2,DCs,DCs,DCs,Mono_2,Mono_1
Run5_204816853646061,DCs,DCs,Ery_2,DCs,Ery_2,HSC_1,DCs,Mono_2
Run5_204816853941155,Mega,DCs,Ery_2,Mega,Ery_2,Ery_1,Ery_2,Ery_1
Run5_204816854502621,Mono_1,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_204816868621549,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204816869115677,DCs,DCs,Mega,Mega,Mega,DCs,Ery_2,DCs
Run5_204816881503654,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204825309337963,Ery_2,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2
Run5_204825309428637,Mono_1,DCs,Mono_1,DCs,Mono_1,Mono_1,Mono_2,DCs
Run5_204825309657004,DCs,DCs,DCs,Mega,Ery_2,HSC_2,Mega,DCs
Run5_204825324018989,Mono_2,Mono_2,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_204825324641523,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204825336629597,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204825336867747,DCs,DCs,DCs,DCs,Mega,Ery_2,Ery_2,Mono_1
Run5_204825337420060,Mono_1,DCs,Mono_2,DCs,Mono_1,Mono_1,Mono_1,DCs
Run5_204825355794333,DCs,Mono_2,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204882352224051,HSC_2,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1
Run5_204882352658230,Ery_1,Mega,Ery_2,Mega,Ery_1,Mega,Ery_2,Mega
Run5_204882352696099,HSC_2,DCs,Mega,Mega,Mega,DCs,Mega,Mono_1
Run5_204882398046107,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204911343230388,Ery_2,DCs,Mega,DCs,Mega,DCs,DCs,Ery_1
Run5_204911343716774,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_204911357672742,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2,Ery_1
Run5_204911358470427,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,DCs
Run5_204911389858739,Mono_2,DCs,DCs,DCs,Mono_1,DCs,Mono_1,DCs
Run5_204911389927773,DCs,DCs,DCs,DCs,Ery_1,DCs,DCs,DCs
Run5_204954185882334,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204954204518830,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204959688805230,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204959707486108,DCs,DCs,Mono_1,DCs,Mono_2,Mono_2,Mono_2,DCs
Run5_204959708006827,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_204959708010213,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_204959708236726,Mono_2,Mono_1,Mono_1,DCs,Mono_2,DCs,Mono_2,Mono_1
Run5_205381641881900,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205381641910045,Mono_2,DCs,DCs,DCs,Mega,DCs,Ery_2,Ery_2
Run5_205381642115812,DCs,DCs,Mega,DCs,Ery_1,DCs,Mono_1,DCs
Run5_205381656852900,Ery_2,Ery_1,Ery_2,Ery_2,Ery_1,Ery_2,Ery_2,Ery_1
Run5_205381688060779,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_205381688547101,DCs,Precursors,DCs,DCs,Mono_1,Precursors,DCs,DCs
Run5_205392379297013,Mono_2,Mono_1,DCs,DCs,Mono_1,Mono_1,DCs,Mono_2
Run5_205392394541286,Mono_1,DCs,Ery_2,DCs,Mega,Mega,Mega,Mono_1
Run5_205392394702254,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_205392426219821,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_205449153854387,DCs,DCs,Ery_2,Ery_2,Mega,DCs,Mega,Mono_1
Run5_205449168344814,Ery_2,Ery_1,Ery_1,Ery_2,Ery_2,Ery_1,Ery_2,Mega
Run5_205449168800499,HSC_2,DCs,DCs,DCs,Mega,DCs,DCs,DCs
Run5_205449181392284,Mono_1,Mono_2,Ery_1,Ery_2,Ery_1,Ery_2,Ery_2,Mono_1
Run5_205449200266037,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_205510773992812,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205510805765038,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205510806027174,Mono_1,DCs,DCs,DCs,Mono_2,DCs,DCs,DCs
Run5_205511430719278,Mono_2,DCs,DCs,DCs,Mono_1,Mono_1,DCs,DCs
Run5_205511431154595,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205511445591981,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205511457884469,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205511458187555,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_205511476559262,Mono_2,DCs,Mono_1,DCs,DCs,Mono_1,DCs,Mono_2
Run5_205511476824947,Mono_2,DCs,DCs,Mega,Mega,DCs,Mega,Mega
Run5_205518946614699,DCs,DCs,DCs,DCs,Mono_2,DCs,DCs,DCs
Run5_205518961241396,Mega,Mega,Mega,Mega,Ery_1,Mega,Mega,Mega
Run5_205518974642477,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1
Run5_205518992718261,DCs,Mega,DCs,DCs,Mega,Precursors,DCs,DCs
Run5_205518992989099,Mono_2,DCs,DCs,DCs,Ery_2,DCs,Mono_1,Ery_1
Run5_205518992993196,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_205518993255332,Mono_1,DCs,Ery_1,Ery_2,Ery_2,DCs,Mega,DCs
Run5_205527670775142,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_205527670966709,Mono_2,Mono_1,Mono_1,DCs,Mono_1,Mono_1,DCs,DCs
Run5_205527671486381,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205527685680502,Mono_2,Mono_1,Mono_1,DCs,Mono_2,DCs,Mono_2,DCs
Run5_205527698033054,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205527717697244,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_205870194670891,Mono_2,DCs,DCs,DCs,Mono_2,DCs,Mono_2,DCs
Run5_205870194965276,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_205870209919347,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_205870221937565,Mono_2,Mono_1,DCs,DCs,Mega,DCs,Mega,DCs
Run5_205870241270110,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_205922688720219,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_205922688722795,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_205922689043163,Mono_2,DCs,DCs,DCs,DCs,DCs,Mono_2,DCs
Run5_205922701039973,Mono_1,Mono_1,Mono_2,DCs,Mono_1,Mono_1,Mono_2,Mono_1
Run5_205922701096750,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_205922701598003,DCs,Mega,DCs,DCs,Mega,Mega,Ery_2,Mega
Run5_205922720234204,Ery_1,Mega,Ery_1,Mega,Mega,Ery_2,Ery_2,Mega
Run5_226205925796574,DCs,DCs,DCs,DCs,DCs,Mega,DCs,DCs
Run5_226205939911587,Mono_2,DCs,DCs,DCs,DCs,DCs,Mega,DCs
Run5_226205940004708,DCs,Mega,Mono_1,Mega,Mega,Mega,Mega,Mega
Run5_226205940443443,Ery_1,Ery_1,DCs,Mega,Ery_2,Ery_1,DCs,Ery_1
Run5_226205940444581,DCs,Mono_1,Mono_1,DCs,DCs,Mono_1,Mono_1,Mono_2
Run5_226205940537563,Ery_2,HSC_2,Ery_1,DCs,Mega,Ery_2,Ery_2,Mono_1
Run5_226205952293733,DCs,Mega,DCs,DCs,DCs,DCs,Mega,DCs
Run5_226205971995877,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_226265786109356,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_226265813962150,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_226265814165358,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_226265814227244,DCs,DCs,DCs,DCs,Mega,DCs,DCs,DCs
Run5_226265832320307,Mega,Mega,DCs,Mono_2,Ery_1,DCs,Mega,Mega
Run5_226265832544669,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_226265832549659,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_226273451228597,DCs,DCs,DCs,DCs,Mono_2,DCs,DCs,DCs
Run5_226273451531558,Ery_1,Mega,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Mega
Run5_226273451763436,DCs,DCs,Ery_2,Ery_2,Mega,DCs,Mono_2,DCs
Run5_226273451961587,DCs,DCs,DCs,DCs,Mono_2,DCs,Mega,DCs
Run5_226273452018029,DCs,Mono_1,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_226273464040798,Mono_2,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_226273464334645,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,DCs
Run5_226273483437870,Mono_1,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_226283234735902,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_226283234748131,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_226283234905454,Ery_2,Ery_1,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_1
Run5_226283235010932,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_226283249155366,DCs,Mono_1,DCs,DCs,DCs,Mono_2,DCs,DCs
Run5_226283249383725,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_226283261651870,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_226283261933420,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_226283262207907,Mono_1,Mono_1,DCs,DCs,Mono_2,Mono_1,Mono_2,Mono_1
Run5_226283262430126,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_226283280783795,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_226343095557469,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_226343096108899,Mono_2,Mono_1,Mono_2,DCs,Mono_1,Mono_1,Mono_2,Mono_1
Run5_226343096281308,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs,DCs
Run5_226343110425014,Mono_1,Mono_1,DCs,DCs,Mono_2,Mono_1,DCs,Mono_2
